year,semester,subjectCode,num,capacity,classroom,student_count,time,time_conv,course
2015,1,GCS10001,5,45,HDH 424,49,"T1,F1","[13, 49]",GCS10001.5
2015,1,GCS10001,6,45,HDH 424,49,"T2,F2","[14, 50]",GCS10001.6
2015,1,GCS10001,7,45,HDH 424,49,"T3,F3","[15, 51]",GCS10001.7
2015,1,GCS10002,5,45,HDH 403,46,"T2,F2","[14, 50]",GCS10002.5
2015,1,GCS10002,6,45,HDH 403,47,"T3,F3","[15, 51]",GCS10002.6
2015,1,GCS10002,7,45,HDH 403,47,"T1,F1","[13, 49]",GCS10002.7
2015,1,GCS10010,5,30,NMH 109,27,"T4,F4","[16, 52]",GCS10010.5
2015,1,GCS10011,1,30,HDH 303A,33,"T3,F3","[15, 51]",GCS10011.1
2015,1,GCS10012,1,30,HDH 303A,37,"T2,F2","[14, 50]",GCS10012.1
2015,1,GCS10023,1,30,NMH 402,29,"T6,T7","[18, 19]",GCS10023.1
2015,1,GCS10027,1,35,NMH 402,34,"T1,F1","[13, 49]",GCS10027.1
2015,1,GCS10027,2,35,NMH 402,34,"T2,F2","[14, 50]",GCS10027.2
2015,1,GCS10028,1,25,NMH 402,17,"T3,F3","[15, 51]",GCS10028.1
2015,1,GCS10033,3,30,NMH 109,30,"T3,F3","[15, 51]",GCS10033.3
2015,1,GCS10033,4,30,NMH 109,29,"T5,F5","[17, 53]",GCS10033.4
2015,1,GCS10035,1,30,OH 421,17,"T5,F5","[17, 53]",GCS10035.1
2015,1,GCS10037,4,25,HDH 303B,33,"T4,F4","[16, 52]",GCS10037.4
2015,1,GCS10037,5,25,HDH 303B,37,"T5,F5","[17, 53]",GCS10037.5
2015,1,GCS10037,6,25,NMH 104A,32,"T2,F2","[14, 50]",GCS10037.6
2015,1,GCS10037,8,25,NMH 104A,30,"T3,F3","[15, 51]",GCS10037.8
2015,1,GCS10037,9,25,NMH 108,33,"T3,F3","[15, 51]",GCS10037.9
2015,1,GCS10037,10,25,NMH 108,32,"T2,F2","[14, 50]",GCS10037.10
2015,1,GCS10037,11,25,NMH 108,28,"T4,F4","[16, 52]",GCS10037.11
2015,1,GCS10037,13,25,NMH 104A,32,"T5,F5","[17, 53]",GCS10037.13
2015,1,GCS10037,14,25,NMH 104A,31,"T6,F6","[18, 54]",GCS10037.14
2015,1,GCS10039,6,20,NMH 104A,19,"T4,F4","[16, 52]",GCS10039.6
2015,1,GCS10041,1,30,NTH 213,18,"T2,Th2","[14, 38]",GCS10041.1
2015,1,GCS10041,2,30,NTH 213,15,"T3,Th3","[15, 39]",GCS10041.2
2015,1,GCS10042,1,30,NTH 213,16,"T1,Th1","[13, 37]",GCS10042.1
2015,1,GEE20034,1,40,OH 402,72,"T2,F2","[14, 50]",GEE20034.1
2015,1,GEE40097,1,40,NMH 109,39,"T2,F2","[14, 50]",GEE40097.1
2015,1,GEK10021,1,40, ,40,T7,[19],GEK10021.1
2015,1,GEK10030,1,120,OH 405,145,"T3,F3","[15, 51]",GEK10030.1
2015,1,GEK10030,2,120,OH 405,127,"T6,F6","[18, 54]",GEK10030.2
2015,1,GEK10035,1,60,HDH 425B,44,"T2,T3","[14, 15]",GEK10035.1
2015,1,GEK10035,2,60,HDH 418B,49,"T5,T6","[17, 18]",GEK10035.2
2015,1,GEK10040,1,60,NMH 410A,69,"T2,F2","[14, 50]",GEK10040.1
2015,1,GEK10041,2,60,HDH 418B,49,"T2,F2","[14, 50]",GEK10041.2
2015,1,GEK10041,4,60,NMH 404,23,"F2,F3","[50, 51]",GEK10041.4
2015,1,GEK10053,1,50,HDH 318,65,"T6,F6","[18, 54]",GEK10053.1
2015,1,GEK10055,1,40,HDH 303B,69,"T2,F2","[14, 50]",GEK10055.1
2015,1,GEK10055,2,40,HDH 303B,66,"T3,F3","[15, 51]",GEK10055.2
2015,1,GEK10055,3,60,OH 305,60,"T3,F3","[15, 51]",GEK10055.3
2015,1,GEK10058,2,60,NMH 403,50,"T5,F5","[17, 53]",GEK10058.2
2015,1,GEK10061,1,45,HCA 2Ãþ,56,"T2,F2","[14, 50]",GEK10061.1
2015,1,GEK10061,2,45,HCA 2Ãþ,58,"T3,F3","[15, 51]",GEK10061.2
2015,1,GEK10066,1,80,NTH 313,64,"T2,F2","[14, 50]",GEK10066.1
2015,1,GEK10077,1,15,NTH 213,14,"T6,T7","[18, 19]",GEK10077.1
2015,1,GEK10087,1,60,HDH 418B,46,"T8,T9","[20, 21]",GEK10087.1
2015,1,GEK10088,1,60,OH 305,56,"T8,T9","[20, 21]",GEK10088.1
2015,1,GEK10088,2,60,OH 305,72,"T6,T7","[18, 19]",GEK10088.2
2015,1,GEK10089,1,40,NMH 404,21,"T4,F4","[16, 52]",GEK10089.1
2015,1,GEK10089,2,40,NMH 404,11,"T5,F5","[17, 53]",GEK10089.2
2015,1,GEK10090,1,40,OH 405,96,"T5,F5","[17, 53]",GEK10090.1
2015,1,GEK10091,1,50,NTH 412,50,"T6,T7","[18, 19]",GEK10091.1
2015,1,GEK10095,1,70,OH 402,74,"T3,F3","[15, 51]",GEK10095.1
2015,1,GEK10095,3,70,HDH 418B,76,"T3,F3","[15, 51]",GEK10095.3
2015,1,GEK10096,4,40,HDH 418B,52,"T1,F1","[13, 49]",GEK10096.4
2015,1,GEK10098,1,40,HCA 2Ãþ,47,"T5,F5","[17, 53]",GEK10098.1
2015,1,GEK20017,1,60,OH 420,52,"T5,F5","[17, 53]",GEK20017.1
2015,1,GEK20019,2,30,HDH 303A,35,"T4,F4","[16, 52]",GEK20019.2
2015,1,GEK20028,4,60,NMH 404,54,"T2,T3","[14, 15]",GEK20028.4
2015,1,GEK20042,2,40,OH 401,56,"T6,F6","[18, 54]",GEK20042.2
2015,1,GEK20058,7,55,OH 421,67,"T2,F2","[14, 50]",GEK20058.7
2015,1,GEK20058,8,55,OH 403,73,"T3,F3","[15, 51]",GEK20058.8
2015,1,GEK20058,9,55,NMH 403,62,"T2,F2","[14, 50]",GEK20058.9
2015,1,GEK20064,4,55,NMH 403,54,"T3,F3","[15, 51]",GEK20064.4
2015,1,GEK30014,2,50,OH 420,56,"T2,F2","[14, 50]",GEK30014.2
